ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
11302,Berlin,206.5999813,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,90,1,12.48197561,3.1425563,34.23898586,5.220411115,45.31372377,9.343379581
11303,Berlin,182.9952323,Weekday,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,95,3,8.91901995,2.130560205,47.05412575,7.174332852,60.81744474,12.54014069
11304,Berlin,153.0803029,Weekday,Private room,FALSE,TRUE,3,TRUE,1,0,10,97,1,11.39680259,0.809608203,34.03385982,5.18913559,44.10313327,9.093764108
11305,Berlin,153.0803029,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,9,96,1,11.34575577,0.798103793,34.22650805,5.218508626,44.36676711,9.148123601
11306,Berlin,389.5952136,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,1.810071716,0.564231125,118.238446,18.02779148,192.7197017,39.73748294
11307,Berlin,191.4088062,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,2.956596503,0.562843977,88.33392347,13.4682551,130.3263173,26.8723943
11308,Berlin,191.4088062,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,9,89,2,7.088637732,2.300412417,49.27827735,7.513448789,63.69145579,13.13274209
11309,Berlin,171.7771338,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,6.794865353,0.271055174,58.49940506,8.91939223,72.417305,14.93195245
11310,Berlin,113.816958,Weekday,Private room,FALSE,TRUE,3,FALSE,1,0,9,90,1,12.17974139,0.143980263,32.14662601,4.901389441,41.79124626,8.617068836
11311,Berlin,162.4287183,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,3.396032985,0.52319059,84.09641693,12.82216335,117.8832176,24.30671232
11312,Berlin,157.5208002,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,94,2,12.63503389,3.56258127,33.42159574,5.095783812,43.98770641,9.06996388
11313,Berlin,144.9004394,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,87,1,7.078883036,2.280352658,49.2137512,7.5036105,62.69026218,12.92630282
11314,Berlin,185.7997569,Weekday,Private room,FALSE,TRUE,3,FALSE,1,0,9,83,1,1.522347351,0.984087372,115.1381704,17.5550931,173.9587358,35.86910024
