ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
286,Amsterdam,552.8085675,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,99,3,8.149967774,3.311527288,54.12281298,2.86583891,67.6390695,4.713187677
287,Amsterdam,368.8514986,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,93,1,6.978908089,0.068718432,69.93791925,3.703259295,87.68119392,6.109751741
288,Amsterdam,209.0314719,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,0,4.629759731,0.850263921,94.62022546,5.010203809,118.6768506,8.269573691
289,Amsterdam,568.9780423,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,92,0,0.501641372,0.275118639,514.7601658,27.25689281,762.4848171,53.13103906
290,Amsterdam,1044.688679,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,94,2,1.738183679,0.377649157,624.2473285,33.05431083,486.4560429,33.89695694
291,Amsterdam,489.3023692,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,85,1,0.531434361,0.147342513,538.2687074,28.50168571,637.5861565,44.4279207
292,Amsterdam,239.7300401,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,1.877890468,0.765167788,200.7716077,10.63099003,243.4235631,16.9621041
293,Amsterdam,734.8909146,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,2,0.826863695,0.648304084,481.1370524,25.47652662,697.4352894,48.59829438
294,Amsterdam,274.1780517,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,3.169262406,0.641953381,137.6291094,7.287552791,175.222041,12.20972392
295,Amsterdam,399.5500668,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,1.118001659,0.484120776,494.6629614,26.19273249,787.171887,54.85126961
296,Amsterdam,337.9185902,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,10,86,1,3.042632815,1.689902968,144.5367248,7.653315614,186.9562345,13.0273794
