ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
13742,Budapest,147.107205,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,90,1,2.327118277,0.305178986,117.2023807,6.989328882,229.1974658,17.35553726
13743,Budapest,104.5730131,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,10,97,1,2.688272993,0.690196532,104.8728208,6.254059267,197.5664341,14.96033822
13744,Budapest,158.8569817,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,2.051035891,0.145603019,127.9030614,7.627460771,264.4116189,20.02206127
13745,Budapest,71.90863374,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,94,1,2.005833915,0.239023595,125.4873863,7.483402708,281.5658855,21.32103511
13746,Budapest,67.20872303,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,93,1,1.838251885,0.288259046,134.0646995,7.994908215,316.9740383,24.00224938
13747,Budapest,129.9525309,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,1.488168171,0.460330731,159.2456616,9.496567351,394.0861598,29.84141646
13748,Budapest,454.7163604,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,91,2,1.574157363,0.434091059,166.1613693,9.908983508,369.9414029,28.01310119
13749,Budapest,158.1519951,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,95,2,2.292488972,0.302311887,118.7262849,7.080206454,233.0205387,17.6450321
13750,Budapest,115.6178033,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,84,1,2.359170974,0.457381907,113.1957834,6.75039665,229.4007183,17.37092816
13751,Budapest,223.4807539,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,1.303866475,0.182176789,194.5906221,11.60435349,499.388732,37.81525121
13752,Budapest,142.6422898,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,0,1.905569524,0.086205885,132.575066,7.906074367,280.4790693,21.23873805
13753,Budapest,142.6422898,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,0,1.940033471,0.107409931,131.0528565,7.815297859,274.715539,20.80230581
13754,Budapest,142.6422898,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,90,0,2.005744431,0.173849001,128.3743392,7.655565281,264.8828372,20.05774337
13755,Budapest,105.0430042,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,92,1,1.632828459,0.398073834,156.1620709,9.312678342,447.9147604,33.91748372
13756,Budapest,165.9068478,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,91,2,1.712774257,0.523263373,148.4851707,8.854868696,315.8521445,23.91729613
13757,Budapest,203.0361423,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,2,2.224353042,0.748965832,130.4853767,7.78145637,247.7001736,18.75661922
13758,Budapest,337.6885839,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,89,2,1.66426808,0.454047533,157.8081884,9.410844064,337.3977827,25.54879815
13759,Budapest,216.1958923,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,1,2.753229023,0.918778781,107.0121844,6.381639575,195.5325215,14.80632411
13760,Budapest,247.2153029,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,1.207355691,0.213324464,273.7882286,16.32727904,766.0164323,58.00512098
13761,Budapest,60.39385252,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,6.029114639,1.874832579,46.87793729,2.795551755,82.30821979,6.232631632
13762,Budapest,145.6972318,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,0,1.760714481,0.324338307,139.1883951,8.300458269,319.5233149,24.19528845
13763,Budapest,129.9525309,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,8,70,2,10.90117411,2.965792127,26.82168253,1.599503007,44.65370886,3.381316216
13764,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,96,1,2.700261381,0.220177699,97.1411373,5.792982638,186.5403064,14.12540591
